The value of m used in spectral learning algorithm: 2
Model probability	Spectral learning probability
9.898990e-107	9.951660e-107	[19, 15, 0, 12, 18, 1, 14, 20, 25, 27, 24, 2, 12, 18, 15, 17, 15, 24, 16, 9, 18, 21, 12, 4, 5, 20, 24, 18, 8, 2, 11, 29, 9, 20, 28, 15, 11, 18, 11, 27, 18, 4, 24, 27, 16, 18, 9, 15, 9, 23, 8, 12, 27, 27, 8, 19, 10, 6, 1, 25, 9, 24, 19, 12, 23, 21, 21, 16, 6, 21, 27, 12]
6.312358e-91	6.303138e-91	[3, 0, 15, 25, 22, 20, 19, 20, 8, 27, 20, 1, 15, 4, 6, 8, 18, 10, 10, 7, 24, 22, 5, 7, 18, 21, 1, 2, 7, 10, 19, 18, 7, 20, 14, 9, 9, 17, 15, 2, 7, 28, 17, 9, 22, 8, 9, 24, 6, 22, 4, 19, 0, 14, 12, 1, 6, 18, 17, 22, 6]
4.409268e-84	4.364899e-84	[1, 6, 11, 1, 7, 26, 22, 4, 6, 26, 13, 29, 19, 16, 29, 17, 1, 2, 28, 29, 13, 5, 4, 13, 7, 15, 19, 11, 10, 5, 28, 20, 8, 22, 12, 16, 16, 21, 26, 5, 16, 7, 24, 15, 6, 18, 14, 8, 21, 26, 20, 6, 28, 27, 0, 2]
2.507577e-90	2.298710e-90	[12, 10, 25, 1, 27, 8, 8, 14, 29, 10, 12, 1, 7, 17, 8, 14, 15, 8, 19, 19, 20, 2, 18, 5, 24, 20, 26, 27, 4, 0, 14, 26, 29, 26, 17, 24, 10, 10, 13, 29, 29, 6, 12, 8, 1, 23, 6, 27, 11, 27, 4, 16, 6, 14, 24, 14, 15, 17, 24, 17, 26]
6.832748e-89	6.221236e-89	[11, 25, 18, 10, 0, 15, 8, 16, 2, 2, 23, 11, 24, 17, 25, 13, 3, 1, 28, 7, 5, 13, 0, 25, 1, 8, 16, 19, 7, 2, 25, 28, 28, 12, 0, 23, 3, 15, 18, 3, 3, 14, 21, 10, 26, 13, 29, 23, 8, 22, 8, 5, 5, 15, 23, 5, 14, 15, 18, 28]
7.265929e-57	7.941328e-57	[27, 22, 11, 20, 20, 21, 2, 12, 6, 16, 4, 1, 2, 3, 4, 15, 11, 9, 15, 5, 29, 10, 23, 14, 27, 15, 23, 19, 2, 0, 25, 3, 7, 13, 12, 13, 4, 2]
2.532768e-106	2.625564e-106	[2, 20, 28, 8, 20, 24, 3, 18, 27, 29, 12, 18, 20, 29, 9, 0, 15, 12, 28, 13, 7, 10, 25, 21, 18, 16, 1, 17, 15, 6, 28, 29, 23, 25, 2, 27, 9, 29, 24, 15, 23, 9, 10, 14, 10, 11, 9, 7, 11, 8, 18, 24, 14, 24, 5, 28, 20, 0, 12, 15, 2, 25, 12, 16, 8, 18, 13, 9, 24, 4, 21, 4]
2.569845e-139	2.570958e-139	[12, 6, 7, 13, 14, 25, 14, 23, 25, 4, 0, 23, 12, 13, 29, 0, 12, 1, 0, 4, 3, 1, 19, 8, 14, 21, 14, 18, 5, 19, 21, 16, 13, 4, 17, 1, 15, 8, 20, 0, 18, 19, 29, 9, 20, 9, 7, 17, 25, 14, 18, 6, 4, 23, 29, 6, 26, 15, 11, 0, 3, 17, 16, 10, 16, 7, 23, 15, 16, 28, 28, 5, 1, 6, 11, 14, 18, 18, 4, 21, 16, 6, 15, 26, 26, 6, 5, 6, 11, 22, 28, 1, 24, 22]
1.202303e-87	1.284254e-87	[29, 29, 26, 5, 8, 14, 26, 23, 25, 22, 6, 11, 2, 29, 12, 4, 29, 20, 29, 12, 0, 25, 8, 10, 9, 23, 18, 19, 7, 25, 22, 15, 18, 22, 23, 12, 12, 6, 16, 19, 7, 21, 28, 21, 20, 1, 14, 0, 3, 15, 12, 22, 17, 18, 6, 4, 25, 6, 26]
9.694674e-143	1.001720e-142	[6, 6, 11, 20, 6, 19, 22, 4, 7, 27, 13, 15, 14, 25, 18, 29, 22, 7, 27, 6, 28, 16, 27, 23, 1, 3, 6, 6, 26, 6, 24, 8, 5, 27, 17, 21, 6, 11, 10, 3, 24, 5, 24, 6, 16, 28, 23, 12, 12, 1, 25, 12, 18, 27, 5, 11, 8, 3, 13, 25, 7, 28, 7, 18, 26, 4, 25, 13, 3, 0, 25, 20, 6, 24, 21, 25, 19, 6, 18, 10, 6, 24, 7, 14, 8, 12, 4, 0, 7, 8, 6, 25, 19, 9, 10, 25]
1.657547e-109	1.444274e-109	[28, 0, 18, 26, 7, 4, 22, 1, 25, 29, 28, 26, 5, 14, 9, 24, 23, 14, 26, 14, 14, 3, 11, 15, 14, 13, 15, 5, 2, 23, 1, 5, 7, 10, 10, 10, 7, 4, 15, 17, 12, 20, 23, 28, 5, 1, 14, 26, 18, 26, 28, 26, 9, 28, 8, 15, 23, 23, 4, 11, 9, 17, 1, 28, 3, 25, 6, 1, 17, 14, 23, 17, 19, 26]
6.214906e-109	6.746692e-109	[12, 10, 24, 22, 1, 19, 22, 8, 19, 8, 11, 6, 18, 6, 5, 19, 28, 12, 18, 15, 5, 3, 1, 14, 14, 17, 2, 26, 4, 12, 8, 20, 24, 14, 24, 29, 6, 10, 18, 3, 8, 18, 12, 11, 14, 17, 6, 12, 23, 28, 18, 15, 6, 7, 15, 14, 22, 7, 4, 14, 7, 29, 5, 1, 2, 20, 15, 15, 15, 3, 13, 0, 9, 27]
4.975072e-142	4.287042e-142	[16, 19, 27, 24, 19, 9, 11, 18, 4, 19, 19, 1, 25, 8, 24, 11, 10, 5, 0, 5, 26, 28, 15, 19, 29, 21, 5, 25, 20, 14, 6, 10, 16, 2, 18, 19, 1, 8, 28, 2, 13, 4, 25, 1, 16, 2, 25, 8, 22, 28, 19, 17, 27, 17, 10, 7, 24, 25, 3, 25, 2, 29, 18, 19, 6, 5, 20, 6, 12, 20, 7, 17, 14, 20, 4, 16, 26, 14, 14, 29, 7, 15, 22, 5, 13, 21, 0, 6, 25, 21, 6, 8, 5, 22, 11]
1.038711e-37	1.026740e-37	[20, 8, 2, 11, 17, 6, 12, 4, 2, 15, 23, 9, 17, 16, 11, 5, 19, 21, 11, 28, 4, 18, 27, 7, 4]
2.320055e-40	2.359603e-40	[28, 20, 14, 29, 27, 12, 29, 29, 10, 4, 3, 22, 18, 24, 15, 26, 4, 27, 29, 21, 20, 1, 18, 18, 18, 6, 5]
4.867048e-64	4.870353e-64	[21, 18, 20, 17, 23, 1, 15, 14, 29, 3, 5, 3, 22, 14, 3, 21, 5, 27, 15, 21, 26, 14, 20, 8, 5, 1, 21, 17, 29, 17, 15, 18, 4, 13, 2, 24, 24, 8, 8, 4, 27, 2, 27]
5.409988e-86	5.662708e-86	[29, 6, 10, 14, 29, 25, 26, 7, 11, 1, 29, 12, 5, 15, 9, 28, 2, 6, 7, 29, 3, 6, 12, 21, 20, 19, 18, 23, 17, 5, 8, 6, 4, 27, 23, 2, 23, 18, 29, 7, 14, 24, 22, 12, 12, 24, 27, 0, 16, 29, 3, 3, 9, 13, 12, 25, 20, 3]
4.388982e-121	4.789755e-121	[5, 26, 6, 17, 0, 12, 4, 12, 23, 24, 18, 25, 8, 13, 1, 16, 24, 24, 1, 2, 2, 5, 7, 24, 0, 13, 19, 22, 18, 15, 3, 0, 4, 24, 15, 10, 28, 11, 29, 1, 1, 17, 23, 11, 16, 24, 13, 25, 29, 3, 9, 4, 29, 28, 26, 6, 1, 5, 5, 20, 12, 5, 14, 7, 23, 23, 10, 21, 1, 16, 7, 25, 0, 16, 23, 15, 12, 14, 6, 24, 7, 1]
1.048534e-87	1.034645e-87	[10, 9, 5, 18, 10, 7, 20, 26, 10, 29, 9, 16, 13, 0, 28, 13, 8, 3, 2, 10, 22, 28, 8, 21, 0, 23, 20, 6, 28, 15, 4, 8, 26, 22, 21, 12, 14, 23, 1, 3, 23, 5, 27, 7, 24, 25, 21, 3, 29, 7, 5, 16, 11, 23, 19, 14, 10, 15, 16]
5.229724e-05	5.189923e-05	[15, 2, 23]
1.290262e-46	1.099904e-46	[0, 21, 18, 17, 22, 17, 3, 11, 9, 1, 12, 23, 5, 24, 9, 7, 0, 28, 11, 14, 26, 2, 14, 25, 28, 8, 11, 22, 5, 9, 7]
2.447727e-111	2.437048e-111	[10, 21, 22, 12, 29, 9, 26, 5, 6, 12, 7, 14, 4, 20, 8, 28, 5, 8, 25, 3, 18, 23, 20, 1, 5, 16, 27, 9, 2, 22, 14, 1, 12, 11, 21, 1, 17, 6, 25, 16, 4, 12, 29, 23, 15, 8, 5, 15, 27, 16, 9, 6, 2, 28, 16, 16, 28, 15, 4, 23, 21, 9, 20, 13, 8, 4, 15, 4, 28, 5, 6, 24, 22, 26, 5]
2.073966e-111	1.954874e-111	[15, 5, 26, 15, 26, 28, 29, 4, 5, 17, 27, 5, 11, 3, 12, 6, 7, 29, 29, 26, 16, 14, 20, 16, 23, 28, 11, 10, 13, 27, 8, 9, 6, 6, 8, 25, 20, 7, 22, 1, 14, 29, 2, 22, 3, 25, 14, 12, 15, 12, 29, 25, 2, 19, 23, 3, 14, 14, 17, 0, 12, 17, 22, 26, 24, 16, 1, 18, 28, 28, 20, 6, 14, 9, 18]
5.364794e-139	4.827617e-139	[1, 24, 2, 21, 11, 0, 5, 5, 10, 24, 1, 17, 8, 7, 23, 11, 5, 16, 8, 29, 22, 10, 16, 24, 27, 19, 13, 10, 26, 0, 12, 9, 11, 27, 9, 3, 15, 18, 19, 1, 26, 23, 29, 7, 21, 23, 4, 0, 15, 28, 15, 9, 10, 15, 29, 21, 29, 27, 1, 22, 23, 3, 0, 22, 21, 17, 8, 22, 5, 15, 14, 15, 7, 27, 0, 5, 10, 15, 6, 7, 22, 13, 25, 5, 14, 4, 10, 8, 19, 0, 10, 22, 25, 29]
1.075554e-99	1.019076e-99	[21, 15, 12, 4, 25, 25, 5, 6, 0, 10, 7, 26, 8, 3, 8, 24, 13, 22, 4, 28, 27, 9, 0, 25, 3, 0, 7, 11, 0, 17, 2, 6, 28, 13, 17, 15, 2, 23, 11, 8, 28, 21, 13, 27, 5, 20, 3, 17, 1, 29, 15, 25, 3, 3, 20, 21, 21, 5, 16, 14, 26, 0, 7, 0, 21, 1, 14]
2.839352e-70	2.954245e-70	[27, 9, 28, 24, 14, 19, 18, 20, 4, 7, 17, 16, 13, 18, 8, 26, 28, 9, 24, 4, 1, 23, 15, 7, 27, 9, 3, 17, 15, 18, 27, 14, 19, 7, 2, 29, 18, 16, 19, 14, 15, 5, 20, 5, 11, 10, 10]
1.313218e-93	1.350146e-93	[0, 3, 23, 22, 8, 29, 11, 8, 6, 19, 10, 6, 16, 26, 26, 21, 23, 21, 21, 22, 1, 9, 14, 27, 6, 26, 27, 11, 11, 8, 24, 26, 29, 21, 20, 2, 13, 22, 26, 3, 12, 23, 2, 26, 6, 15, 0, 24, 18, 15, 26, 23, 24, 13, 10, 14, 0, 14, 20, 0, 12, 6, 23]
3.447293e-47	3.786810e-47	[20, 20, 11, 15, 11, 15, 20, 8, 23, 12, 5, 8, 29, 23, 18, 22, 15, 7, 28, 4, 0, 25, 12, 4, 20, 27, 18, 23, 8, 19, 2, 11]
2.689937e-21	2.594561e-21	[21, 0, 24, 21, 10, 9, 3, 8, 23, 19, 29, 23, 7, 25]
9.015500e-76	1.012015e-75	[10, 9, 10, 6, 13, 8, 18, 16, 5, 5, 4, 5, 14, 19, 13, 5, 4, 2, 8, 15, 18, 23, 17, 0, 20, 9, 26, 24, 8, 20, 2, 18, 3, 15, 21, 21, 13, 21, 18, 11, 12, 21, 5, 17, 10, 3, 15, 23, 29, 19, 23]
4.667569e-70	4.506989e-70	[4, 1, 29, 8, 21, 18, 21, 20, 15, 3, 0, 28, 28, 5, 13, 8, 6, 2, 1, 1, 8, 13, 8, 18, 24, 25, 13, 5, 24, 4, 9, 2, 26, 1, 12, 14, 17, 5, 11, 4, 9, 24, 8, 11, 20, 10, 16]
8.562005e-124	8.727362e-124	[5, 28, 26, 6, 4, 29, 23, 6, 8, 13, 10, 29, 26, 0, 15, 0, 7, 15, 4, 16, 14, 6, 17, 21, 8, 1, 15, 2, 16, 17, 24, 28, 21, 7, 21, 12, 10, 29, 4, 10, 4, 3, 14, 27, 15, 0, 10, 20, 13, 22, 23, 9, 14, 3, 4, 15, 21, 22, 18, 24, 19, 28, 8, 24, 4, 9, 8, 7, 8, 6, 25, 1, 12, 1, 15, 29, 14, 15, 29, 10, 15, 19, 19, 6]
2.860458e-98	2.860133e-98	[23, 8, 19, 17, 14, 8, 3, 23, 12, 1, 18, 13, 9, 28, 6, 25, 7, 0, 4, 27, 18, 8, 18, 4, 0, 12, 5, 12, 16, 12, 17, 4, 3, 10, 12, 4, 28, 3, 5, 4, 8, 6, 27, 12, 15, 0, 16, 29, 5, 26, 11, 13, 6, 8, 16, 22, 27, 19, 17, 23, 8, 22, 19, 18, 20, 27]
6.682282e-45	7.036254e-45	[14, 24, 7, 16, 8, 1, 14, 16, 7, 19, 10, 5, 0, 6, 5, 23, 8, 15, 25, 7, 9, 5, 5, 28, 3, 11, 19, 12, 27, 16]
4.419152e-138	4.619426e-138	[23, 7, 15, 18, 5, 8, 27, 20, 25, 27, 19, 9, 7, 4, 11, 6, 4, 12, 20, 10, 15, 10, 28, 25, 20, 27, 9, 18, 19, 19, 3, 22, 10, 3, 8, 23, 3, 29, 2, 28, 14, 10, 7, 19, 15, 0, 16, 17, 0, 4, 4, 5, 27, 16, 20, 9, 8, 26, 3, 26, 23, 27, 6, 9, 11, 4, 23, 24, 3, 5, 6, 19, 3, 28, 10, 10, 6, 11, 3, 17, 17, 4, 23, 2, 1, 9, 23, 19, 6, 17, 5, 17, 29]
1.610502e-93	1.678296e-93	[27, 4, 6, 0, 7, 20, 2, 27, 28, 25, 14, 14, 8, 22, 2, 27, 3, 29, 3, 14, 19, 18, 5, 3, 24, 24, 10, 0, 9, 23, 7, 25, 16, 11, 3, 23, 5, 20, 0, 17, 23, 9, 20, 20, 20, 2, 11, 2, 10, 10, 1, 19, 8, 1, 22, 5, 14, 11, 18, 15, 20, 11, 26]
2.931784e-68	2.982967e-68	[22, 26, 15, 4, 19, 0, 12, 13, 10, 8, 28, 0, 6, 8, 15, 3, 4, 22, 12, 2, 3, 14, 21, 2, 29, 18, 24, 3, 28, 4, 25, 9, 15, 23, 16, 28, 9, 8, 14, 8, 23, 23, 22, 10, 18, 12]
1.348467e-111	1.411148e-111	[25, 9, 24, 8, 4, 0, 18, 0, 18, 25, 8, 3, 21, 23, 18, 24, 0, 18, 15, 8, 11, 17, 5, 15, 27, 11, 8, 11, 4, 12, 3, 24, 15, 29, 6, 18, 11, 10, 20, 19, 1, 26, 14, 25, 10, 13, 1, 16, 22, 8, 15, 17, 10, 20, 14, 24, 0, 15, 25, 10, 18, 12, 5, 16, 2, 23, 27, 3, 7, 1, 20, 15, 17, 21, 12, 14]
2.557065e-117	3.088691e-117	[29, 20, 22, 17, 2, 26, 12, 14, 19, 10, 10, 15, 19, 6, 12, 3, 2, 12, 7, 7, 21, 17, 7, 8, 3, 13, 8, 4, 2, 0, 19, 0, 8, 14, 0, 15, 25, 14, 13, 7, 4, 17, 28, 0, 15, 11, 11, 6, 12, 16, 6, 21, 11, 5, 2, 1, 14, 18, 13, 22, 23, 25, 16, 17, 12, 0, 24, 3, 17, 7, 22, 2, 15, 18, 23, 26, 9, 29, 23]
1.947042e-44	2.029006e-44	[15, 3, 11, 12, 15, 13, 12, 0, 7, 27, 3, 23, 18, 9, 14, 22, 23, 0, 20, 6, 14, 3, 11, 26, 5, 20, 23, 6, 0, 11]
1.322061e-141	1.335959e-141	[25, 27, 10, 0, 20, 11, 22, 26, 6, 16, 29, 26, 14, 23, 9, 20, 3, 29, 21, 21, 9, 0, 23, 18, 20, 16, 3, 21, 6, 23, 15, 7, 0, 22, 1, 10, 18, 19, 8, 26, 4, 6, 4, 15, 28, 28, 11, 8, 18, 10, 26, 29, 14, 5, 27, 28, 8, 15, 10, 5, 24, 14, 8, 26, 6, 6, 10, 15, 27, 29, 4, 11, 22, 10, 0, 11, 21, 12, 29, 11, 6, 20, 17, 24, 0, 14, 16, 2, 4, 5, 14, 25, 9, 2, 24, 9]
1.979237e-67	1.878526e-67	[23, 22, 3, 24, 10, 4, 11, 4, 7, 1, 4, 15, 16, 21, 22, 22, 1, 4, 17, 4, 26, 23, 19, 11, 13, 2, 15, 20, 14, 28, 22, 24, 5, 0, 17, 24, 1, 22, 20, 9, 29, 10, 1, 22, 14]
1.927841e-89	1.945906e-89	[26, 13, 22, 20, 9, 1, 28, 3, 0, 3, 3, 27, 2, 26, 28, 14, 5, 23, 12, 11, 3, 17, 24, 13, 29, 17, 1, 7, 10, 19, 26, 6, 29, 13, 1, 15, 22, 10, 15, 17, 16, 0, 4, 9, 15, 24, 13, 1, 8, 18, 17, 29, 29, 15, 15, 28, 11, 14, 27, 20]
5.941189e-69	5.672967e-69	[12, 5, 27, 4, 2, 27, 25, 0, 19, 10, 4, 2, 19, 13, 7, 22, 24, 6, 26, 21, 28, 28, 20, 13, 15, 10, 7, 11, 27, 6, 13, 5, 25, 3, 4, 4, 24, 21, 5, 15, 16, 20, 23, 10, 14, 14]
2.995648e-30	3.083338e-30	[25, 5, 17, 4, 19, 28, 11, 19, 20, 28, 11, 24, 12, 4, 8, 10, 29, 10, 7, 18]
1.102734e-09	1.083309e-09	[21, 0, 20, 21, 9, 21]
3.863742e-123	2.884905e-123	[24, 15, 11, 23, 1, 18, 7, 17, 25, 18, 4, 5, 26, 3, 8, 26, 7, 23, 28, 12, 8, 11, 5, 25, 5, 27, 25, 17, 9, 1, 12, 13, 12, 0, 6, 8, 8, 13, 29, 24, 26, 15, 17, 11, 24, 24, 25, 14, 9, 22, 25, 19, 18, 20, 5, 25, 21, 7, 11, 10, 29, 25, 6, 29, 20, 17, 8, 8, 2, 17, 25, 18, 12, 14, 13, 27, 22, 15, 9, 1, 21, 11, 21]
3.908571e-37	4.218131e-37	[4, 11, 2, 15, 14, 4, 0, 10, 0, 3, 18, 24, 8, 7, 27, 29, 16, 28, 4, 20, 25, 8, 18, 24, 20]
2.162929e-24	2.177921e-24	[21, 4, 5, 22, 8, 21, 29, 5, 11, 18, 17, 16, 7, 24, 21, 5]
3.955669e-56	4.292247e-56	[20, 8, 29, 4, 12, 0, 23, 12, 28, 6, 26, 13, 8, 22, 4, 13, 20, 15, 1, 21, 15, 10, 3, 16, 12, 7, 16, 10, 23, 8, 11, 11, 0, 20, 15, 24, 20, 4]
5.853930e-138	4.733932e-138	[16, 8, 15, 3, 12, 26, 8, 1, 23, 13, 5, 23, 21, 29, 13, 9, 8, 13, 5, 15, 26, 11, 15, 2, 17, 14, 6, 25, 4, 11, 23, 6, 10, 23, 24, 13, 11, 11, 16, 2, 13, 22, 22, 20, 15, 4, 10, 21, 0, 7, 10, 18, 23, 21, 11, 10, 19, 13, 0, 5, 18, 11, 11, 17, 22, 3, 13, 17, 14, 4, 27, 23, 22, 8, 14, 18, 11, 15, 8, 24, 21, 26, 1, 27, 11, 25, 15, 4, 9, 16, 3, 5, 25]
1.301407e-120	1.467761e-120	[4, 15, 15, 6, 10, 18, 8, 15, 21, 19, 27, 12, 25, 14, 4, 16, 26, 21, 12, 26, 16, 26, 12, 18, 25, 8, 26, 4, 20, 7, 2, 7, 17, 7, 17, 20, 4, 28, 12, 24, 18, 20, 21, 9, 1, 6, 2, 22, 2, 9, 9, 1, 10, 0, 10, 14, 10, 8, 29, 29, 28, 2, 19, 19, 29, 11, 11, 21, 6, 26, 26, 19, 3, 3, 6, 29, 17, 17, 29, 27, 0]
2.027469e-109	2.236768e-109	[18, 18, 28, 25, 2, 7, 7, 9, 24, 7, 27, 23, 7, 23, 29, 22, 26, 12, 22, 15, 6, 12, 29, 18, 4, 12, 21, 20, 9, 20, 1, 29, 6, 12, 5, 5, 2, 8, 6, 12, 0, 2, 0, 18, 20, 9, 29, 6, 22, 29, 11, 14, 11, 6, 14, 11, 24, 7, 20, 28, 8, 17, 24, 23, 19, 18, 0, 16, 18, 18, 15, 27, 26, 6]
3.614528e-123	3.355438e-123	[6, 8, 14, 20, 23, 0, 10, 29, 29, 12, 11, 4, 24, 26, 15, 28, 23, 13, 1, 9, 20, 7, 1, 6, 28, 22, 4, 23, 29, 4, 21, 5, 18, 25, 17, 21, 27, 22, 16, 23, 25, 0, 22, 20, 5, 2, 12, 23, 10, 4, 22, 2, 29, 26, 0, 13, 24, 19, 15, 19, 10, 27, 8, 27, 29, 0, 28, 9, 18, 15, 23, 6, 21, 18, 5, 17, 28, 8, 8, 1, 7, 2, 24]
2.267416e-50	2.329114e-50	[28, 6, 3, 8, 5, 1, 24, 6, 12, 24, 4, 2, 18, 4, 6, 20, 22, 8, 15, 1, 3, 4, 20, 28, 15, 10, 27, 26, 10, 25, 23, 8, 26, 0]
6.229572e-58	5.924521e-58	[10, 28, 5, 28, 27, 5, 8, 24, 6, 16, 0, 7, 7, 8, 18, 22, 27, 10, 12, 27, 23, 29, 15, 7, 9, 6, 8, 10, 15, 1, 4, 25, 10, 10, 13, 4, 29, 8, 28]
6.710440e-83	7.298031e-83	[4, 24, 24, 10, 18, 0, 24, 26, 16, 26, 12, 24, 22, 15, 1, 0, 12, 26, 12, 8, 4, 4, 3, 29, 15, 26, 10, 21, 19, 15, 18, 9, 2, 17, 16, 3, 26, 3, 18, 4, 4, 0, 7, 25, 12, 7, 22, 7, 20, 8, 27, 19, 14, 7, 4, 4]
4.535811e-55	4.312117e-55	[26, 29, 6, 24, 23, 21, 12, 11, 14, 13, 5, 13, 20, 22, 11, 14, 10, 5, 11, 19, 29, 15, 9, 14, 28, 10, 26, 15, 11, 9, 20, 29, 6, 21, 7, 23, 8]
1.526295e-131	1.596332e-131	[3, 18, 17, 27, 23, 11, 12, 1, 20, 14, 22, 4, 9, 11, 23, 4, 0, 12, 6, 16, 25, 4, 27, 4, 20, 8, 25, 5, 0, 25, 2, 20, 7, 12, 15, 5, 15, 6, 15, 11, 24, 3, 7, 1, 16, 22, 14, 12, 0, 3, 4, 14, 14, 9, 2, 22, 11, 20, 8, 26, 18, 22, 4, 15, 18, 12, 13, 5, 0, 22, 7, 17, 22, 25, 7, 7, 18, 4, 0, 20, 14, 15, 15, 27, 9, 14, 19, 2, 27]
3.155135e-92	3.156464e-92	[10, 1, 16, 6, 22, 18, 11, 23, 7, 3, 20, 7, 10, 14, 27, 15, 27, 20, 25, 21, 24, 7, 16, 12, 26, 24, 5, 9, 14, 2, 7, 27, 10, 11, 24, 15, 7, 18, 15, 13, 28, 28, 2, 5, 15, 11, 7, 25, 19, 24, 2, 15, 18, 19, 1, 27, 10, 6, 9, 19, 11, 26]
3.935625e-42	4.103844e-42	[17, 6, 5, 15, 11, 18, 17, 29, 13, 0, 20, 1, 10, 13, 3, 1, 7, 17, 17, 0, 12, 16, 7, 7, 13, 10, 6, 7]
5.945612e-11	5.848806e-11	[25, 0, 28, 29, 3, 14, 8]
6.984957e-107	7.435996e-107	[9, 24, 6, 22, 16, 8, 3, 22, 21, 3, 11, 6, 7, 11, 1, 3, 15, 10, 10, 15, 2, 13, 18, 22, 23, 1, 12, 22, 15, 14, 2, 24, 7, 7, 16, 20, 24, 13, 21, 12, 23, 9, 11, 0, 22, 14, 20, 9, 18, 1, 18, 5, 10, 12, 12, 1, 14, 3, 15, 5, 15, 20, 3, 9, 19, 25, 28, 10, 29, 9, 17, 19]
3.544465e-144	3.537236e-144	[27, 18, 15, 28, 7, 16, 20, 21, 18, 28, 28, 28, 25, 3, 1, 24, 10, 9, 12, 12, 19, 3, 11, 20, 14, 12, 27, 1, 16, 2, 18, 4, 9, 8, 23, 22, 5, 14, 11, 15, 20, 8, 5, 28, 2, 26, 26, 22, 6, 11, 7, 27, 1, 11, 29, 12, 4, 18, 19, 20, 27, 15, 0, 7, 22, 15, 4, 13, 21, 15, 21, 27, 16, 23, 26, 16, 28, 18, 5, 15, 23, 21, 25, 16, 19, 8, 20, 3, 18, 28, 4, 8, 20, 11, 7, 27, 4]
2.144208e-94	2.059893e-94	[20, 23, 5, 0, 12, 27, 8, 5, 2, 14, 10, 17, 26, 5, 0, 15, 2, 7, 3, 4, 29, 15, 16, 4, 24, 4, 29, 5, 25, 27, 17, 29, 5, 17, 12, 14, 29, 19, 7, 3, 19, 25, 24, 17, 12, 14, 6, 27, 20, 4, 5, 7, 3, 9, 24, 6, 14, 4, 6, 0, 8, 11, 26, 5]
3.729732e-33	3.653962e-33	[2, 7, 8, 21, 4, 3, 12, 20, 1, 26, 29, 18, 8, 10, 1, 2, 24, 22, 12, 7, 24, 22]
1.245735e-18	1.260399e-18	[7, 0, 28, 12, 21, 28, 25, 27, 23, 23, 27, 21]
7.120577e-36	7.010597e-36	[15, 4, 12, 3, 29, 18, 23, 9, 1, 17, 29, 3, 23, 6, 5, 29, 19, 28, 2, 5, 21, 20, 15, 21]
1.660414e-80	1.582834e-80	[20, 14, 25, 2, 9, 1, 25, 25, 10, 2, 5, 27, 28, 11, 4, 20, 7, 3, 15, 5, 10, 15, 13, 21, 25, 4, 12, 27, 20, 17, 16, 10, 10, 26, 20, 8, 18, 8, 27, 10, 17, 28, 16, 25, 5, 22, 9, 20, 23, 12, 14, 29, 28, 14]
1.200403e-12	1.174702e-12	[9, 7, 28, 7, 2, 7, 20, 9]
6.785588e-33	7.016151e-33	[10, 22, 29, 27, 7, 15, 15, 11, 8, 7, 16, 2, 15, 27, 10, 10, 13, 14, 29, 3, 11, 23]
2.857476e-40	2.613713e-40	[15, 6, 26, 0, 1, 5, 1, 28, 15, 3, 5, 17, 2, 18, 17, 8, 25, 15, 24, 7, 23, 5, 16, 5, 27, 27, 25]
5.948703e-101	6.117863e-101	[3, 6, 14, 26, 9, 17, 27, 8, 20, 23, 25, 25, 14, 21, 23, 18, 12, 10, 29, 4, 29, 18, 17, 5, 7, 19, 26, 9, 26, 6, 14, 6, 27, 14, 10, 14, 23, 3, 27, 0, 20, 25, 6, 15, 16, 9, 23, 22, 12, 19, 17, 12, 21, 22, 26, 15, 17, 24, 7, 6, 24, 26, 4, 14, 0, 29, 16, 8]
2.771851e-15	2.847175e-15	[18, 26, 23, 20, 11, 1, 20, 20, 10, 29]
5.012229e-59	4.454280e-59	[14, 22, 17, 23, 24, 28, 6, 21, 18, 29, 14, 15, 5, 25, 7, 15, 0, 12, 4, 20, 24, 5, 22, 22, 27, 29, 5, 14, 24, 23, 3, 12, 9, 0, 8, 18, 28, 4, 23, 23]
2.461540e-142	2.249066e-142	[14, 25, 24, 20, 19, 26, 15, 19, 7, 3, 19, 5, 2, 6, 20, 7, 13, 15, 10, 4, 11, 27, 17, 14, 23, 8, 23, 5, 7, 23, 6, 11, 14, 16, 24, 2, 19, 8, 11, 7, 11, 20, 7, 15, 23, 11, 1, 2, 6, 25, 4, 15, 0, 26, 28, 9, 26, 8, 14, 22, 8, 22, 14, 10, 27, 18, 21, 14, 10, 0, 0, 21, 5, 19, 6, 28, 10, 27, 26, 14, 28, 9, 4, 9, 6, 3, 7, 20, 10, 21, 24, 9, 5, 8, 9, 13]
2.247130e-66	2.285095e-66	[11, 3, 12, 9, 13, 28, 3, 24, 24, 22, 18, 5, 2, 24, 8, 9, 19, 14, 9, 10, 9, 19, 28, 21, 23, 25, 10, 17, 14, 26, 29, 28, 21, 23, 13, 0, 16, 18, 2, 6, 4, 28, 22, 1]
