The value of m used in spectral learning algorithm: 7, datasize = 300,000 sequences
Model probability	Spectral learning probability
4.464455e-115	5.644858e-115	[5, 19, 15, 20, 26, 11, 6, 18, 25, 5, 13, 27, 21, 21, 12, 2, 4, 7, 17, 24, 29, 28, 13, 14, 27, 22, 25, 2, 0, 7, 8, 13, 3, 11, 14, 3, 11, 9, 24, 2, 1, 3, 11, 17, 26, 17, 1, 16, 3, 28, 15, 3, 18, 1, 13, 29, 10, 13, 7, 10, 6, 15, 21, 16, 23, 8, 16, 12, 2, 20, 22, 0, 3, 29, 17, 25, 8]
2.226267e-51	1.816692e-51	[10, 8, 13, 7, 15, 0, 6, 0, 11, 12, 2, 3, 29, 15, 29, 29, 3, 12, 5, 5, 23, 15, 0, 20, 4, 2, 14, 27, 9, 15, 4, 26, 29, 14, 4]
6.928386e-139	4.679560e-139	[14, 0, 4, 18, 20, 25, 4, 25, 17, 23, 9, 0, 23, 25, 25, 19, 7, 9, 28, 20, 11, 15, 26, 16, 7, 10, 3, 12, 6, 20, 8, 23, 7, 24, 4, 28, 28, 13, 11, 6, 8, 20, 15, 11, 17, 25, 17, 23, 15, 14, 6, 8, 26, 12, 17, 10, 16, 26, 24, 9, 8, 6, 26, 22, 12, 4, 25, 14, 16, 17, 23, 5, 27, 21, 4, 18, 22, 7, 0, 12, 14, 1, 17, 23, 29, 13, 24, 23, 12, 6, 3, 8, 7, 9]
6.949624e-14	6.738223e-14	[3, 12, 24, 5, 21, 11, 26, 11, 3]
4.408741e-110	7.124292e-110	[23, 0, 24, 20, 28, 14, 29, 0, 14, 26, 11, 24, 0, 7, 3, 17, 16, 5, 19, 12, 20, 19, 12, 17, 8, 15, 28, 10, 5, 13, 0, 0, 29, 25, 3, 13, 26, 10, 20, 11, 23, 27, 25, 22, 20, 2, 0, 15, 17, 23, 17, 12, 28, 11, 16, 18, 7, 27, 9, 17, 1, 22, 19, 20, 25, 16, 15, 16, 12, 2, 11, 23, 5, 13]
1.168097e-26	1.289875e-26	[16, 6, 7, 15, 18, 10, 4, 14, 16, 24, 24, 15, 6, 14, 14, 18, 12, 23]
1.295351e-100	1.097281e-100	[15, 21, 10, 19, 16, 25, 29, 24, 8, 5, 10, 18, 1, 17, 15, 28, 3, 19, 1, 23, 19, 29, 0, 2, 29, 9, 20, 16, 15, 12, 16, 14, 20, 21, 15, 5, 28, 8, 8, 11, 4, 22, 10, 1, 12, 22, 23, 12, 11, 23, 5, 0, 7, 15, 5, 18, 2, 15, 29, 13, 23, 26, 17, 16, 11, 19, 5, 17]
3.850442e-55	4.200199e-55	[5, 15, 22, 13, 21, 9, 10, 24, 21, 2, 8, 3, 10, 20, 0, 5, 23, 16, 17, 24, 5, 18, 3, 18, 14, 23, 26, 25, 19, 4, 8, 8, 0, 29, 22, 5, 1]
1.390285e-106	-6.750279e-107	[6, 5, 4, 7, 14, 20, 23, 27, 21, 12, 18, 26, 14, 6, 8, 28, 19, 15, 3, 20, 8, 21, 0, 24, 26, 10, 16, 8, 10, 16, 18, 26, 21, 4, 21, 9, 21, 15, 14, 1, 12, 19, 4, 11, 20, 14, 20, 25, 29, 27, 26, 11, 23, 21, 8, 17, 26, 14, 11, 23, 3, 7, 27, 15, 29, 2, 15, 14, 6, 22, 9, 3]
4.516103e-17	4.565015e-17	[19, 5, 23, 16, 13, 16, 29, 3, 8, 29, 10]
2.545635e-136	4.315644e-137	[12, 27, 12, 29, 10, 2, 7, 5, 9, 5, 0, 26, 22, 16, 25, 14, 3, 29, 12, 1, 22, 10, 25, 20, 15, 11, 20, 24, 26, 22, 0, 4, 17, 7, 20, 4, 23, 23, 6, 29, 20, 15, 1, 7, 6, 21, 23, 12, 23, 17, 29, 29, 11, 20, 23, 22, 11, 27, 17, 19, 2, 13, 25, 20, 17, 27, 24, 8, 19, 6, 9, 3, 6, 27, 17, 16, 15, 4, 18, 15, 1, 2, 12, 16, 26, 21, 14, 15, 13, 11, 15, 14]
1.701034e-50	1.948126e-50	[8, 3, 10, 27, 8, 7, 25, 8, 7, 11, 29, 8, 16, 0, 11, 14, 17, 3, 15, 22, 26, 3, 18, 20, 15, 2, 9, 7, 20, 1, 28, 23, 14, 0]
6.725725e-33	7.220891e-33	[12, 1, 16, 18, 12, 12, 26, 23, 0, 27, 29, 15, 26, 15, 1, 6, 20, 23, 23, 21, 26, 16]
5.340565e-92	5.664840e-92	[10, 2, 21, 11, 1, 8, 26, 3, 19, 13, 24, 1, 12, 11, 23, 17, 20, 0, 3, 20, 20, 25, 8, 29, 0, 15, 25, 12, 2, 3, 1, 23, 8, 8, 16, 24, 14, 10, 27, 29, 25, 2, 10, 5, 4, 10, 7, 27, 15, 23, 28, 22, 26, 24, 9, 9, 29, 15, 3, 22, 16, 16]
1.386319e-28	1.326334e-28	[3, 9, 7, 0, 4, 18, 23, 27, 8, 11, 4, 28, 23, 25, 3, 3, 0, 4, 25]
1.019700e-128	1.621306e-128	[23, 15, 10, 27, 24, 9, 18, 26, 18, 20, 23, 14, 15, 28, 1, 10, 17, 23, 0, 20, 2, 1, 20, 27, 8, 13, 17, 12, 6, 25, 0, 16, 5, 15, 9, 23, 22, 28, 15, 3, 27, 11, 4, 23, 23, 29, 3, 18, 1, 10, 17, 29, 7, 10, 20, 22, 23, 24, 11, 12, 27, 5, 8, 22, 7, 22, 27, 22, 27, 23, 15, 5, 20, 27, 8, 24, 19, 3, 1, 5, 0, 26, 21, 0, 9, 18, 28]
4.242730e-43	3.619862e-43	[11, 18, 29, 9, 21, 28, 0, 12, 6, 22, 15, 16, 4, 11, 22, 5, 15, 15, 27, 10, 15, 8, 13, 18, 7, 4, 12, 20, 20]
5.206482e-84	6.035793e-84	[13, 2, 29, 27, 7, 14, 27, 12, 7, 19, 0, 4, 14, 17, 16, 16, 26, 0, 13, 28, 28, 27, 1, 13, 0, 6, 17, 12, 13, 22, 4, 0, 12, 3, 3, 14, 14, 12, 27, 0, 2, 24, 2, 5, 13, 12, 3, 0, 17, 15, 12, 3, 7, 14, 2, 8]
3.919355e-49	3.743747e-49	[20, 7, 17, 27, 5, 13, 8, 14, 0, 20, 27, 14, 9, 0, 11, 7, 2, 3, 15, 27, 14, 5, 14, 10, 0, 12, 4, 12, 18, 25, 24, 5, 28]
7.954147e-81	8.651484e-81	[23, 8, 20, 25, 21, 24, 0, 24, 5, 26, 14, 19, 6, 17, 14, 15, 8, 5, 5, 21, 17, 10, 20, 21, 18, 7, 16, 1, 8, 1, 7, 17, 23, 10, 14, 15, 8, 24, 11, 3, 6, 25, 5, 24, 1, 15, 3, 24, 20, 26, 7, 3, 18, 15, 25]
1.107398e-143	1.046210e-143	[22, 26, 22, 25, 29, 12, 15, 11, 11, 6, 11, 3, 20, 2, 12, 2, 4, 19, 26, 5, 23, 5, 23, 20, 1, 14, 16, 8, 26, 18, 14, 15, 15, 2, 12, 8, 3, 16, 14, 8, 21, 12, 23, 27, 7, 9, 0, 5, 23, 26, 20, 22, 5, 12, 7, 5, 16, 12, 20, 8, 8, 22, 0, 19, 0, 9, 8, 21, 13, 11, 29, 28, 18, 12, 9, 15, 29, 8, 16, 25, 10, 23, 19, 1, 28, 13, 14, 8, 23, 13, 1, 21, 28, 14, 6, 27, 12]
1.692868e-105	1.296004e-105	[10, 11, 18, 4, 14, 13, 0, 1, 10, 29, 26, 11, 21, 25, 24, 28, 24, 25, 8, 29, 7, 24, 26, 14, 25, 7, 5, 28, 6, 21, 13, 20, 29, 3, 25, 8, 29, 0, 16, 5, 5, 19, 18, 21, 23, 12, 2, 25, 27, 17, 24, 24, 4, 21, 25, 28, 5, 28, 1, 22, 6, 11, 6, 28, 15, 24, 18, 28, 26, 20, 8]
2.062389e-129	1.581461e-129	[21, 11, 21, 5, 0, 26, 12, 17, 15, 14, 9, 3, 16, 25, 15, 19, 17, 4, 15, 13, 12, 20, 26, 25, 10, 18, 0, 9, 29, 19, 29, 28, 23, 29, 13, 17, 13, 29, 12, 21, 3, 22, 0, 16, 3, 26, 28, 7, 19, 20, 16, 0, 15, 19, 18, 6, 25, 2, 12, 2, 14, 7, 4, 16, 16, 18, 15, 12, 26, 11, 7, 19, 7, 4, 20, 10, 12, 20, 23, 10, 19, 4, 28, 19, 15, 17, 8]
2.133938e-90	1.715272e-90	[5, 18, 28, 28, 3, 5, 22, 7, 27, 4, 15, 13, 4, 11, 17, 7, 10, 8, 8, 2, 10, 22, 4, 5, 8, 0, 9, 26, 5, 18, 21, 16, 29, 24, 11, 21, 4, 5, 15, 6, 29, 23, 11, 1, 14, 23, 2, 9, 8, 8, 25, 22, 12, 6, 18, 18, 6, 7, 1, 22, 15]
1.093603e-10	1.070170e-10	[15, 26, 18, 14, 15, 10, 29]
2.371458e-43	2.759807e-43	[19, 21, 18, 9, 22, 15, 27, 18, 6, 1, 6, 0, 15, 15, 5, 2, 3, 29, 19, 10, 6, 4, 14, 23, 28, 27, 0, 0, 14]
4.275898e-26	4.695345e-26	[20, 8, 21, 12, 19, 20, 4, 9, 7, 1, 26, 23, 22, 2, 24, 25, 19]
5.129964e-136	7.985918e-136	[24, 16, 18, 6, 2, 19, 5, 12, 11, 10, 2, 19, 15, 2, 23, 14, 14, 16, 17, 3, 12, 16, 29, 23, 21, 15, 5, 15, 4, 13, 9, 13, 23, 21, 12, 15, 7, 12, 11, 6, 12, 16, 5, 1, 18, 8, 26, 2, 10, 16, 26, 18, 6, 12, 28, 25, 8, 9, 7, 18, 20, 13, 29, 29, 7, 29, 3, 3, 8, 18, 10, 16, 8, 5, 6, 15, 10, 11, 19, 1, 17, 18, 7, 4, 19, 7, 5, 11, 28, 23, 28, 24]
1.050604e-47	1.069576e-47	[25, 8, 8, 7, 19, 1, 4, 4, 0, 25, 23, 20, 26, 1, 12, 7, 25, 26, 24, 4, 15, 2, 8, 1, 2, 27, 16, 28, 15, 1, 20, 15]
5.184927e-11	5.143754e-11	[10, 12, 26, 3, 2, 5, 1]
7.072105e-91	2.042255e-91	[9, 7, 18, 22, 10, 18, 6, 20, 18, 27, 13, 28, 3, 7, 17, 7, 10, 6, 26, 1, 28, 8, 10, 8, 28, 25, 7, 23, 3, 27, 9, 9, 5, 24, 6, 11, 16, 27, 10, 22, 26, 5, 6, 28, 15, 24, 14, 0, 7, 18, 29, 12, 23, 26, 24, 16, 4, 13, 11, 17, 10]
5.276272e-111	5.142464e-111	[3, 1, 0, 19, 22, 18, 17, 1, 12, 4, 6, 29, 23, 9, 5, 10, 29, 24, 10, 4, 23, 12, 0, 24, 29, 6, 0, 20, 8, 18, 16, 7, 16, 10, 15, 28, 25, 11, 16, 3, 4, 14, 22, 0, 16, 17, 27, 6, 16, 21, 10, 22, 10, 20, 14, 22, 15, 11, 2, 20, 29, 19, 29, 10, 28, 14, 27, 0, 5, 20, 9, 18, 8, 12, 14]
1.396486e-35	1.401156e-35	[21, 5, 10, 10, 5, 15, 14, 2, 5, 23, 14, 5, 3, 16, 27, 15, 0, 8, 0, 2, 8, 26, 9, 24]
1.514039e-85	8.512346e-86	[28, 14, 0, 15, 22, 13, 2, 25, 16, 0, 22, 12, 8, 21, 25, 5, 7, 3, 17, 29, 15, 21, 28, 8, 24, 19, 10, 8, 13, 24, 21, 14, 13, 29, 8, 26, 17, 3, 26, 2, 1, 0, 15, 5, 7, 28, 13, 13, 26, 22, 18, 17, 24, 18, 27, 6, 22]
1.106444e-112	1.729131e-112	[25, 26, 0, 12, 15, 8, 24, 7, 9, 10, 12, 26, 5, 17, 18, 8, 3, 20, 16, 5, 12, 27, 12, 6, 2, 25, 24, 24, 6, 14, 3, 7, 27, 29, 23, 10, 22, 0, 18, 26, 2, 2, 26, 26, 17, 1, 3, 0, 7, 3, 16, 9, 14, 25, 11, 26, 24, 20, 5, 1, 0, 5, 29, 27, 3, 3, 28, 28, 19, 23, 6, 9, 4, 1, 6, 14]
4.838075e-78	4.524285e-78	[5, 4, 19, 25, 3, 10, 0, 13, 15, 26, 23, 11, 6, 12, 2, 22, 14, 2, 27, 22, 29, 7, 22, 0, 24, 5, 27, 10, 2, 25, 7, 24, 6, 25, 26, 3, 20, 22, 9, 25, 25, 27, 28, 22, 10, 3, 24, 2, 4, 15, 19, 9]
1.567177e-46	1.716738e-46	[16, 8, 27, 15, 26, 25, 15, 23, 19, 19, 14, 0, 7, 23, 5, 26, 26, 19, 27, 18, 8, 1, 23, 24, 14, 28, 9, 16, 20, 29, 20]
6.895080e-36	7.623267e-36	[4, 23, 17, 14, 15, 8, 18, 9, 1, 4, 9, 15, 13, 9, 26, 7, 23, 1, 21, 25, 4, 15, 1, 12]
1.260102e-106	1.831682e-106	[25, 0, 4, 18, 11, 5, 20, 20, 2, 4, 10, 12, 1, 1, 3, 7, 2, 8, 20, 7, 2, 25, 24, 15, 6, 24, 20, 17, 0, 17, 25, 23, 1, 24, 28, 8, 13, 20, 0, 20, 8, 8, 22, 19, 12, 25, 0, 7, 7, 16, 28, 27, 20, 0, 1, 21, 17, 26, 14, 9, 1, 24, 3, 6, 8, 15, 19, 1, 11, 18, 14, 12]
1.358727e-59	1.434595e-59	[12, 2, 10, 29, 15, 14, 5, 17, 18, 15, 0, 22, 22, 6, 23, 0, 2, 1, 14, 28, 23, 29, 17, 4, 14, 0, 19, 20, 18, 15, 10, 5, 2, 13, 12, 22, 21, 1, 21, 1]
2.463945e-84	2.349132e-84	[29, 6, 6, 3, 0, 3, 9, 6, 11, 16, 3, 29, 8, 25, 24, 0, 2, 7, 15, 10, 10, 23, 25, 2, 24, 9, 15, 17, 21, 2, 11, 0, 10, 16, 20, 6, 20, 12, 3, 7, 11, 3, 14, 16, 20, 29, 23, 26, 1, 15, 2, 0, 29, 19, 2, 9, 28]
7.925996e-137	9.733866e-137	[5, 2, 4, 27, 8, 21, 18, 7, 21, 11, 19, 11, 24, 16, 16, 11, 2, 2, 10, 2, 3, 9, 28, 20, 5, 5, 24, 24, 28, 22, 2, 15, 21, 0, 13, 4, 20, 10, 14, 28, 9, 7, 13, 9, 9, 28, 17, 23, 4, 15, 20, 27, 19, 3, 18, 19, 5, 5, 15, 21, 29, 18, 26, 20, 3, 26, 4, 24, 12, 29, 17, 7, 3, 15, 10, 24, 16, 17, 20, 25, 27, 7, 15, 12, 18, 16, 19, 18, 4, 14, 11, 17]
1.584550e-94	2.371710e-94	[6, 13, 16, 18, 22, 3, 24, 14, 13, 26, 9, 2, 6, 17, 7, 3, 23, 11, 17, 16, 23, 29, 3, 19, 22, 18, 21, 1, 16, 21, 2, 18, 14, 29, 15, 19, 18, 29, 29, 21, 24, 21, 11, 7, 26, 16, 29, 15, 29, 6, 3, 5, 13, 20, 11, 13, 22, 27, 29, 3, 29, 9, 4]
3.280608e-93	9.089581e-94	[27, 6, 17, 12, 14, 15, 12, 26, 20, 18, 29, 7, 23, 26, 4, 20, 1, 2, 13, 13, 29, 11, 15, 4, 15, 18, 16, 2, 3, 22, 9, 26, 15, 8, 19, 7, 9, 5, 15, 1, 24, 23, 17, 20, 7, 23, 12, 16, 16, 15, 5, 1, 22, 20, 19, 12, 26, 15, 26, 18, 17, 25, 15]
8.296136e-14	9.558267e-14	[5, 5, 25, 7, 25, 6, 3, 15, 11]
1.987572e-33	1.853827e-33	[3, 6, 18, 8, 5, 19, 26, 9, 23, 2, 5, 17, 0, 9, 22, 29, 13, 16, 26, 12, 14, 3]
8.880124e-119	9.626282e-119	[23, 25, 10, 10, 20, 12, 5, 27, 4, 0, 5, 11, 24, 29, 2, 25, 13, 23, 7, 9, 3, 17, 5, 21, 4, 13, 12, 9, 20, 6, 18, 17, 6, 24, 11, 18, 11, 20, 20, 6, 14, 23, 25, 16, 15, 20, 22, 20, 18, 10, 22, 17, 28, 19, 25, 10, 18, 9, 8, 15, 26, 26, 26, 6, 11, 21, 21, 9, 19, 8, 23, 11, 9, 24, 13, 0, 29, 1, 4, 0]
1.340030e-66	1.215533e-66	[16, 15, 0, 29, 15, 9, 11, 6, 17, 7, 5, 10, 6, 1, 8, 9, 1, 9, 20, 3, 16, 4, 14, 0, 0, 28, 26, 0, 0, 13, 17, 24, 27, 12, 7, 5, 12, 24, 12, 23, 14, 27, 21, 10, 12]
5.082348e-17	4.850354e-17	[14, 8, 2, 28, 23, 12, 18, 21, 22, 29, 2]
9.514793e-67	9.589741e-67	[17, 16, 10, 14, 15, 6, 7, 22, 14, 25, 15, 2, 10, 10, 20, 28, 3, 14, 22, 10, 12, 7, 8, 26, 12, 22, 19, 0, 23, 5, 28, 10, 10, 22, 28, 8, 22, 23, 3, 3, 4, 15, 18, 26, 15]
3.162450e-140	2.297951e-140	[19, 3, 15, 25, 11, 25, 14, 15, 2, 27, 15, 10, 29, 7, 21, 20, 23, 13, 7, 13, 3, 8, 10, 22, 3, 15, 4, 29, 10, 25, 14, 6, 16, 10, 13, 4, 15, 14, 27, 5, 15, 25, 16, 20, 5, 12, 22, 9, 13, 0, 8, 26, 29, 2, 21, 26, 0, 12, 5, 22, 22, 24, 11, 24, 17, 3, 0, 15, 17, 14, 0, 22, 11, 10, 4, 28, 5, 27, 6, 5, 7, 0, 6, 14, 16, 15, 5, 20, 8, 18, 10, 28, 20, 27, 10]
3.981382e-52	4.260105e-52	[26, 12, 7, 16, 18, 23, 4, 24, 16, 27, 1, 24, 9, 18, 1, 15, 1, 24, 26, 15, 0, 24, 2, 22, 15, 0, 2, 10, 8, 27, 4, 26, 2, 27, 5]
4.869140e-92	6.825948e-92	[4, 8, 13, 14, 23, 6, 10, 2, 26, 26, 6, 8, 18, 19, 0, 27, 10, 11, 24, 9, 4, 18, 27, 6, 0, 29, 19, 7, 3, 14, 19, 4, 18, 1, 2, 24, 7, 19, 26, 5, 23, 13, 24, 0, 23, 11, 11, 15, 4, 3, 8, 5, 16, 18, 25, 23, 24, 18, 0, 23, 17, 19]
4.018184e-96	4.480285e-96	[26, 15, 12, 4, 15, 12, 20, 15, 29, 12, 18, 0, 1, 8, 16, 10, 22, 11, 25, 1, 10, 15, 17, 24, 3, 15, 11, 22, 20, 21, 11, 5, 10, 23, 8, 9, 2, 17, 4, 20, 26, 0, 5, 13, 16, 26, 20, 28, 12, 25, 4, 26, 12, 12, 8, 4, 9, 9, 7, 29, 25, 19, 19, 4, 27]
1.051229e-133	1.507087e-133	[12, 24, 29, 6, 10, 29, 21, 21, 21, 22, 13, 0, 0, 25, 19, 21, 14, 6, 4, 2, 20, 4, 11, 14, 20, 4, 20, 24, 14, 18, 7, 20, 26, 19, 3, 15, 11, 0, 5, 26, 7, 23, 7, 16, 29, 10, 19, 14, 10, 20, 8, 4, 14, 20, 2, 28, 28, 12, 9, 6, 7, 0, 17, 6, 18, 13, 29, 23, 1, 11, 7, 29, 21, 22, 29, 21, 27, 23, 14, 17, 25, 22, 14, 20, 13, 23, 9, 25, 18, 28]
1.202873e-52	1.089659e-52	[25, 24, 25, 14, 19, 24, 2, 26, 19, 4, 26, 7, 5, 26, 22, 0, 20, 6, 25, 0, 25, 16, 25, 16, 6, 16, 3, 11, 24, 12, 23, 29, 9, 11, 2]
2.246826e-128	2.606625e-128	[0, 26, 14, 29, 16, 13, 18, 8, 18, 29, 1, 14, 10, 20, 17, 1, 0, 14, 3, 11, 1, 21, 2, 14, 26, 4, 14, 28, 1, 20, 28, 0, 25, 14, 22, 16, 20, 0, 8, 20, 1, 3, 0, 22, 14, 1, 24, 20, 3, 2, 6, 15, 15, 2, 18, 16, 24, 12, 4, 11, 23, 7, 4, 2, 18, 8, 8, 2, 4, 3, 23, 15, 9, 6, 18, 10, 3, 6, 21, 3, 20, 27, 15, 22, 10, 15, 26]
4.046010e-45	3.977440e-45	[3, 21, 1, 9, 19, 11, 10, 26, 22, 5, 18, 6, 11, 22, 19, 0, 12, 0, 18, 27, 9, 4, 20, 12, 23, 11, 29, 11, 17, 15]
3.397008e-39	3.420432e-39	[20, 0, 2, 14, 23, 1, 28, 26, 27, 11, 25, 6, 9, 26, 14, 13, 15, 12, 23, 23, 9, 29, 0, 29, 28, 19]
2.275030e-134	3.050000e-134	[20, 6, 6, 14, 22, 16, 3, 28, 25, 24, 23, 8, 15, 11, 5, 1, 8, 25, 23, 5, 2, 21, 10, 8, 15, 14, 22, 1, 6, 3, 8, 27, 27, 29, 18, 24, 9, 10, 5, 0, 11, 22, 24, 19, 4, 20, 10, 3, 28, 28, 12, 0, 3, 1, 19, 22, 11, 2, 14, 0, 21, 10, 19, 29, 15, 26, 15, 1, 12, 29, 23, 6, 2, 7, 6, 4, 10, 16, 11, 8, 5, 14, 13, 12, 28, 10, 0, 12, 10, 23, 16]
6.461530e-143	5.793550e-143	[20, 4, 29, 13, 4, 10, 29, 19, 26, 8, 29, 19, 0, 20, 4, 23, 13, 29, 6, 7, 18, 17, 1, 19, 11, 16, 15, 17, 26, 9, 5, 2, 17, 25, 1, 4, 0, 26, 10, 27, 29, 19, 26, 28, 13, 23, 3, 6, 24, 18, 13, 11, 0, 12, 27, 24, 28, 15, 8, 15, 14, 7, 12, 5, 26, 1, 8, 25, 1, 0, 9, 24, 13, 26, 18, 0, 23, 26, 25, 5, 14, 23, 6, 22, 16, 6, 1, 9, 22, 10, 22, 10, 21, 24, 13, 24]
3.825693e-139	3.931828e-139	[3, 19, 18, 21, 2, 4, 17, 8, 6, 20, 10, 25, 1, 7, 13, 18, 26, 7, 18, 6, 8, 24, 3, 8, 2, 17, 3, 10, 6, 12, 23, 13, 3, 8, 19, 17, 0, 20, 8, 5, 25, 20, 2, 19, 19, 12, 15, 1, 28, 0, 11, 20, 10, 5, 26, 26, 11, 24, 4, 3, 1, 0, 14, 20, 16, 0, 14, 4, 8, 15, 0, 16, 14, 18, 21, 4, 18, 6, 24, 11, 28, 11, 21, 12, 21, 21, 13, 25, 6, 23, 16, 23, 10, 12]
3.773422e-108	2.086164e-108	[17, 25, 7, 2, 17, 6, 15, 8, 8, 8, 25, 10, 18, 1, 6, 22, 12, 2, 0, 25, 24, 27, 29, 22, 6, 25, 12, 18, 8, 9, 8, 0, 7, 29, 8, 19, 15, 28, 17, 2, 7, 20, 9, 29, 4, 21, 16, 24, 15, 18, 11, 28, 3, 16, 23, 27, 6, 14, 10, 14, 10, 21, 0, 10, 10, 9, 11, 15, 17, 27, 16, 10, 25]
5.868189e-26	3.740964e-26	[25, 27, 13, 18, 29, 15, 17, 5, 5, 11, 29, 16, 13, 20, 6, 1, 29]
1.023229e-96	1.221593e-96	[18, 22, 24, 14, 8, 20, 25, 29, 26, 6, 9, 26, 10, 5, 26, 22, 25, 18, 4, 25, 9, 29, 16, 28, 2, 10, 8, 23, 17, 13, 29, 2, 16, 27, 14, 9, 15, 10, 20, 12, 26, 4, 12, 1, 0, 24, 26, 21, 21, 1, 5, 16, 11, 18, 3, 6, 0, 12, 11, 28, 7, 7, 7, 11, 4]
5.427031e-30	5.374629e-30	[15, 16, 12, 14, 0, 23, 27, 29, 2, 23, 22, 17, 15, 4, 17, 1, 4, 29, 4, 6]
6.609325e-54	6.533322e-54	[12, 15, 13, 14, 6, 22, 28, 24, 25, 26, 5, 18, 1, 29, 28, 7, 24, 9, 7, 10, 15, 17, 23, 5, 13, 14, 11, 1, 7, 12, 17, 16, 28, 28, 11, 4]
2.185772e-52	1.690788e-52	[15, 6, 6, 13, 13, 25, 25, 10, 24, 11, 20, 9, 18, 7, 1, 24, 19, 12, 2, 15, 10, 9, 16, 0, 24, 18, 24, 7, 3, 18, 1, 19, 28, 19, 15]
4.641732e-109	5.139280e-109	[24, 18, 11, 17, 5, 29, 18, 1, 13, 15, 20, 9, 3, 11, 19, 3, 5, 18, 3, 24, 5, 16, 17, 26, 12, 7, 25, 16, 4, 12, 6, 26, 8, 23, 20, 16, 5, 24, 0, 15, 6, 3, 8, 23, 27, 7, 0, 4, 7, 0, 11, 10, 6, 23, 17, 27, 29, 0, 11, 24, 24, 14, 4, 24, 15, 17, 16, 19, 4, 26, 8, 0, 28, 5]
1.015399e-50	1.019971e-50	[8, 29, 14, 15, 12, 17, 12, 21, 13, 4, 10, 24, 24, 10, 29, 12, 15, 4, 13, 23, 26, 6, 9, 22, 23, 9, 15, 17, 13, 16, 8, 26, 11, 27]
2.009266e-37	1.979686e-37	[15, 22, 20, 4, 15, 13, 9, 9, 23, 5, 4, 9, 7, 0, 0, 29, 20, 24, 21, 29, 22, 16, 24, 17, 10]
1.150871e-87	1.039753e-87	[11, 26, 11, 29, 12, 3, 6, 28, 22, 29, 7, 6, 4, 2, 4, 27, 13, 10, 12, 8, 19, 12, 1, 26, 22, 4, 8, 7, 22, 22, 26, 16, 0, 28, 1, 21, 4, 29, 15, 15, 1, 29, 19, 3, 16, 12, 11, 24, 0, 29, 29, 7, 29, 16, 29, 15, 24, 4, 0]
1.221036e-06	1.202121e-06	[2, 5, 16, 10]
8.273576e-95	6.588573e-95	[3, 24, 7, 3, 13, 6, 7, 29, 29, 5, 25, 2, 26, 7, 25, 20, 22, 22, 7, 14, 8, 17, 9, 17, 29, 17, 0, 6, 23, 14, 15, 7, 18, 18, 12, 25, 24, 5, 4, 18, 7, 18, 14, 28, 29, 22, 9, 12, 11, 11, 4, 29, 6, 6, 2, 10, 0, 3, 6, 3, 10, 13, 15, 16]
1.230637e-65	7.125738e-66	[17, 8, 5, 27, 1, 8, 5, 10, 26, 17, 19, 13, 10, 27, 10, 27, 9, 27, 17, 20, 20, 23, 0, 15, 26, 26, 22, 15, 7, 0, 26, 13, 1, 26, 16, 20, 23, 26, 15, 10, 15, 4, 8, 29]
1.649350e-75	1.788633e-75	[14, 7, 18, 10, 29, 4, 20, 29, 6, 28, 7, 17, 27, 5, 4, 14, 10, 18, 25, 15, 8, 19, 16, 28, 26, 20, 18, 5, 12, 5, 23, 14, 7, 2, 24, 17, 6, 27, 10, 17, 23, 18, 29, 20, 2, 18, 22, 5, 23, 12, 23]
7.103917e-129	1.196459e-128	[9, 18, 7, 29, 25, 20, 18, 0, 26, 24, 6, 9, 15, 13, 6, 19, 8, 23, 12, 13, 17, 13, 7, 14, 18, 24, 25, 23, 22, 26, 14, 26, 27, 7, 1, 22, 25, 29, 14, 3, 20, 14, 17, 9, 11, 10, 12, 11, 9, 26, 14, 11, 12, 2, 18, 29, 0, 16, 6, 4, 10, 23, 2, 12, 11, 9, 7, 7, 11, 1, 29, 17, 1, 23, 21, 20, 15, 11, 10, 2, 16, 27, 15, 15, 0, 25, 4]
7.633085e-36	4.367163e-36	[4, 8, 25, 14, 18, 28, 8, 15, 2, 27, 25, 7, 11, 7, 18, 23, 14, 28, 10, 23, 24, 5, 20, 19]
3.564222e-61	3.005097e-61	[15, 3, 9, 6, 17, 6, 10, 23, 21, 11, 19, 19, 12, 15, 1, 3, 28, 0, 15, 5, 7, 7, 7, 4, 9, 29, 10, 16, 28, 11, 24, 4, 17, 8, 23, 6, 18, 22, 2, 27, 27]
7.160828e-125	9.188542e-125	[4, 14, 25, 13, 18, 14, 10, 26, 21, 23, 10, 29, 24, 18, 26, 13, 21, 4, 25, 15, 26, 28, 10, 7, 8, 21, 23, 29, 3, 8, 10, 16, 12, 20, 12, 3, 25, 6, 16, 22, 26, 12, 5, 25, 27, 0, 4, 20, 28, 3, 25, 28, 29, 29, 22, 22, 20, 23, 19, 26, 19, 2, 28, 3, 21, 16, 5, 22, 11, 23, 20, 4, 12, 23, 7, 5, 16, 20, 15, 9, 3, 7, 15, 27]
5.099165e-75	5.959458e-75	[2, 26, 13, 27, 5, 19, 13, 10, 6, 16, 1, 26, 24, 9, 2, 25, 10, 16, 8, 16, 20, 5, 25, 18, 23, 18, 1, 28, 1, 9, 13, 9, 22, 18, 8, 10, 23, 0, 20, 4, 23, 27, 2, 8, 10, 6, 29, 12, 11, 10]
6.025242e-11	6.136026e-11	[14, 29, 22, 25, 15, 7, 5]
